url,Electrolytes.Salts.Name,Electrolytes.Solvents.Name,Electrolytes.Additives.Name,Anode.Name,Cathode.Name,System of electrolyte.Type,Properties of electrolyte.LUMO energy level.Value,Properties of electrolyte.LUMO energy level.Unit,Properties of electrolyte.HOMO energy level.Value,Properties of electrolyte.HOMO energy level.Unit,Properties of electrolyte.Viscosity (η).Value,Properties of electrolyte.Viscosity (η).Unit,Properties of electrolyte.Viscosity (η).Temperature.Value,Properties of electrolyte.Viscosity (η).Temperature.Unit,Properties of electrolyte.Dielectric constant (ε).Value,Properties of electrolyte.Melting point.Value,Properties of electrolyte.Melting point.Unit,Properties of electrolyte.Boiling point.Value,Properties of electrolyte.Boiling point.Unit,Properties of electrolyte.Flash Point.Value,Properties of electrolyte.Flash Point.Unit,Performance.Energy density.Value,Performance.Energy density.Unit,Performance.Coulombic efficiency.Value,Performance.Coulombic efficiency.Unit,Performance.Cycle lifespan.Value,Performance.Cycle lifespan.Unit,Performance.Rate performance.Value,Performance.Rate performance.Unit,Electrolytes.Solvents1.Name,Electrolytes.Solvents2.Name,Properties of electrolyte.LUMO energy level1.Value,Properties of electrolyte.LUMO energy level1.Unit,Properties of electrolyte.LUMO energy level1.Substance,Properties of electrolyte.LUMO energy level2.Value,Properties of electrolyte.LUMO energy level2.Unit,Properties of electrolyte.LUMO energy level2.Substance,Properties of electrolyte.LUMO energy level3.Value,Properties of electrolyte.LUMO energy level3.Unit,Properties of electrolyte.LUMO energy level3.Substance,Properties of electrolyte.LUMO energy level4.Value,Properties of electrolyte.LUMO energy level4.Unit,Properties of electrolyte.LUMO energy level4.Substance,Properties of electrolyte.HOMO energy level1.Value,Properties of electrolyte.HOMO energy level1.Unit,Properties of electrolyte.HOMO energy level1.Substance,Properties of electrolyte.HOMO energy level2.Value,Properties of electrolyte.HOMO energy level2.Unit,Properties of electrolyte.HOMO energy level2.Substance,Properties of electrolyte.HOMO energy level3.Value,Properties of electrolyte.HOMO energy level3.Unit,Properties of electrolyte.HOMO energy level3.Substance,Properties of electrolyte.HOMO energy level4.Value,Properties of electrolyte.HOMO energy level4.Unit,Properties of electrolyte.HOMO energy level4.Substance,Properties of electrolyte.Melting point.Substance,Electrolytes.Solvents3.Name,Electrolytes.Solvents4.Name,Electrolytes.Additives,Electrolytes.Salts1.Name,Electrolytes.Salts2.Name,Electrolytes.Salts3.Name,Electrolytes.Salts4.Name,Electrolytes.Salts5.Name,Electrolytes.Additives1.Name,Electrolytes.Additives2.Name,Electrolytes.Additives3.Name,Electrolytes.Additives4.Name,Electrolytes.Additives5.Name,Electrolytes.Additives6.Name,Properties of electrolyte.Viscosity (η)1.Value,Properties of electrolyte.Viscosity (η)1.Unit,Properties of electrolyte.Viscosity (η)1.Temperature.Value,Properties of electrolyte.Viscosity (η)1.Temperature.Unit,Properties of electrolyte.Viscosity (η)2.Value,Properties of electrolyte.Viscosity (η)2.Unit,Properties of electrolyte.Viscosity (η)2.Temperature.Value,Properties of electrolyte.Viscosity (η)2.Temperature.Unit,Properties of electrolyte.Dielectric constant (ε)1.Value,Properties of electrolyte.Dielectric constant (ε)1.Temperature.Value,Properties of electrolyte.Dielectric constant (ε)1.Temperature.Unit,Properties of electrolyte.Dielectric constant (ε)2.Value,Properties of electrolyte.Dielectric constant (ε)2.Temperature.Value,Properties of electrolyte.Dielectric constant (ε)2.Temperature.Unit,Properties of electrolyte.Dielectric constant (ε)3.Value,Properties of electrolyte.Dielectric constant (ε)3.Temperature.Value,Properties of electrolyte.Dielectric constant (ε)3.Temperature.Unit,Properties of electrolyte.Melting point1.Value,Properties of electrolyte.Melting point1.Unit,Properties of electrolyte.Melting point2.Value,Properties of electrolyte.Melting point2.Unit,Properties of electrolyte.Boiling point1.Value,Properties of electrolyte.Boiling point1.Unit,Properties of electrolyte.Boiling point2.Value,Properties of electrolyte.Boiling point2.Unit,Cathode,Properties of electrolyte.LUMO energy level,Properties of electrolyte.HOMO energy level,Properties of electrolyte.Viscosity (η),Properties of electrolyte.Dielectric constant (ε),Properties of electrolyte.Melting point,Properties of electrolyte.Boiling point,Properties of electrolyte.Flash Point,Performance.Energy density,Performance.Coulombic efficiency,Performance.Cycle lifespan,Performance.Rate performance,,Properties of electrolyte.LUMO energy level1.Name,Properties of electrolyte.LUMO energy level2.Name,Properties of electrolyte.LUMO energy level3.Name,Properties of electrolyte.LUMO energy level4.Name,Properties of electrolyte.LUMO energy level5.Name,Properties of electrolyte.LUMO energy level5.Value,Properties of electrolyte.LUMO energy level5.Unit,Properties of electrolyte.LUMO energy level6.Name,Properties of electrolyte.LUMO energy level6.Value,Properties of electrolyte.LUMO energy level6.Unit,Properties of electrolyte.Viscosity (η)1.Name,Properties of electrolyte.Viscosity (η)2.Name,Properties of electrolyte.Viscosity (η)3.Name,Properties of electrolyte.Viscosity (η)3.Value,Properties of electrolyte.Viscosity (η)3.Unit,Properties of electrolyte.Viscosity (η)3.Temperature.Value,Properties of electrolyte.Viscosity (η)3.Temperature.Unit,Properties of electrolyte.Viscosity (η)4.Name,Properties of electrolyte.Viscosity (η)4.Value,Properties of electrolyte.Viscosity (η)4.Unit,Properties of electrolyte.Viscosity (η)4.Temperature.Value,Properties of electrolyte.Viscosity (η)4.Temperature.Unit,Properties of electrolyte.Viscosity (η)5.Name,Properties of electrolyte.Viscosity (η)5.Value,Properties of electrolyte.Viscosity (η)5.Unit,Properties of electrolyte.Viscosity (η)5.Temperature.Value,Properties of electrolyte.Viscosity (η)5.Temperature.Unit,Properties of electrolyte.Dielectric constant (ε)1.Name,Properties of electrolyte.Dielectric constant (ε)2.Name,Properties of electrolyte.Dielectric constant (ε)3.Name,Properties of electrolyte.Dielectric constant (ε)4.Name,Properties of electrolyte.Dielectric constant (ε)4.Value,Properties of electrolyte.Dielectric constant (ε)5.Name,Properties of electrolyte.Dielectric constant (ε)5.Value,Properties of electrolyte.Melting point1.Name,Properties of electrolyte.Melting point2.Name,Properties of electrolyte.Melting point3.Name,Properties of electrolyte.Melting point3.Value,Properties of electrolyte.Melting point3.Unit,Properties of electrolyte.Melting point4.Name,Properties of electrolyte.Melting point4.Value,Properties of electrolyte.Melting point4.Unit,Properties of electrolyte.Melting point5.Name,Properties of electrolyte.Melting point5.Value,Properties of electrolyte.Melting point5.Unit,Properties of electrolyte.Boiling point1.Name,Properties of electrolyte.Boiling point2.Name,Properties of electrolyte.Boiling point3.Name,Properties of electrolyte.Boiling point3.Value,Properties of electrolyte.Boiling point3.Unit,Properties of electrolyte.Boiling point4.Name,Properties of electrolyte.Boiling point4.Value,Properties of electrolyte.Boiling point4.Unit,Properties of electrolyte.Boiling point5.Name,Properties of electrolyte.Boiling point5.Value,Properties of electrolyte.Boiling point5.Unit,Properties of electrolyte.Flash Point1.Name,Properties of electrolyte.Flash Point1.Value,Properties of electrolyte.Flash Point1.Unit,Properties of electrolyte.Flash Point2.Name,Properties of electrolyte.Flash Point2.Value,Properties of electrolyte.Flash Point2.Unit,Properties of electrolyte.Flash Point3.Name,Properties of electrolyte.Flash Point3.Value,Properties of electrolyte.Flash Point3.Unit,Properties of electrolyte.Flash Point4.Name,Properties of electrolyte.Flash Point4.Value,Properties of electrolyte.Flash Point4.Unit,Properties of electrolyte.Flash Point5.Name,Properties of electrolyte.Flash Point5.Value,Properties of electrolyte.Flash Point5.Unit
14557-10.1016_j.elecom.2008.06.014,LiPF6,Ethylene carbonate (EC):Dimethyl carbonate (DMC) (1:1 in volume),N/A,Li metal,Fe3O4,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14645-10.1016_j.jpowsour.2008.02.069,LiPF6,"Ethylene carbonate (EC), Diethyl carbonate (DEC), Dimethyl carbonate (DMC)",N/A,Graphite,N/A,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,60-70,%,50,cycles,C/5,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14733-10.1103_PhysRevB.77.094116,N/A,N/A,N/A,N/A,N/A,N/A,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14856-10.1002_anie.200802539,LiClO4,Ethylene carbonate (EC)/Dimethyl carbonate (DMC),N/A,Li metal,LiFePO4 (LFP),Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,100,%,1100,cycles,60,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14961-10.1016_j.tca.2008.09.017,Lithium hexafluorophosphate (LiPF6),,N/A,Graphite,N/A,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,108,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,0.1,C,Ethylene carbonate (EC),Ethylmethyl carbonate (EMC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15009-10.1039_b806372a,LiPF6,Ethylene carbonate (EC)/Dimethyl carbonate (DMC),N/A,Sn–Co–C–Ti,LiFePO4,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15101-10.1016_j.enpol.2008.09.037,N/A,N/A,N/A,N/A,N/A,N/A,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15465-10.1016_j.elecom.2008.02.006,LiN(SO2C2F5)2 (LiTFSI),Propylene carbonate (PC),N/A,Li metal,N/A,High concentration electrolytes (HCE),N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,80,%,50,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15473-10.1016_j.jpowsour.2008.01.006,lithium tetrafluoroborate (LiBF4),,,Li metal,LiCoO2,Conventional,N/A,eV,N/A,eV,,,,,,,,,,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,sulfolane (SL),ethyl acetate (EA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vinylene carbonate (VC),decalin,adamantane,triethylene glycol dimethyl ether (triglyme),"1,8-bis(tert-butyldimethylsilyloxy)-3,6-dioxaoctane (TBDMSO)",triethylene glycol di(methanesulfonate),10.29,cP,30.0,°C,0.449,cP,20.0,°C,60.0,20.0,°C,43.3,30.0,°C,6.02,20.0,°C,27.0,°C,-84.0,°C,285.0,°C,77.0,°C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15678-10.1149_1.2931972,LiPF6,,Triphenyl phosphite (TPPi),Li metal,LiFePO4 (LFP),Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,40,cycles,0.5,C,Ethylene carbonate (EC),Diethyl carbonate (DEC),,,,,,,,,,,,,,,,,,,,,,,,,,Dimethyl carbonate (DMC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15743-10.1007_s11771-008-0153-1,Lithium difluoro(oxalato)borate (LiODFB),"Ethylene carbonate (EC), Dimethyl carbonate (DMC)",N/A,Graphite (G),LiNi1/3Mn1/3Co1/3O2,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,83.4,%,100,cycles,0.5,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15827-10.1016_j.jpowsour.2007.08.112,Li hexafluorophosphate (LiPF6),"Ethylene carbonate (EC):Ethylmethyl carbonate (EMC) (3:7, w/w)",N/A,Graphite,Lithium metal,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,8,mA/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15827-10.1016_j.jpowsour.2007.08.112,Li difluoro(oxalato)borate (LiF2BC2O4),"Ethylene carbonate (EC):Ethylmethyl carbonate (EMC) (3:7, w/w)",N/A,Graphite,Lithium metal,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,8,mA/g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15929-10.1016_j.elecom.2008.05.043,Li2O,,Tris(pentafluorophenyl) borane (TPFPB),Li metal,LiMn2O4,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,92,%,N/A,cycles,0.2,C,Propylene carbonate (PC),Dimethyl carbonate (DMC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15929-10.1016_j.elecom.2008.05.043,Li2O2,,Tris(pentafluorophenyl) borane (TPFPB),Li metal,LiMn2O4,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,89,%,N/A,cycles,0.2,C,Propylene carbonate (PC),Dimethyl carbonate (DMC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15972-10.1016_j.jpowsour.2007.08.065,lithium bis(trifluoromethanesulfonyl)imide (LiTFSI),propylene carbonate (PC),N/A,graphite,N/A,High concentration electrolytes (HCE),N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15972-10.1016_j.jpowsour.2007.08.065,lithium perchlorate (LiClO4),propylene carbonate (PC),N/A,graphite,N/A,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15972-10.1016_j.jpowsour.2007.08.065,lithium hexafluorophosphate (LiPF6),propylene carbonate (PC),N/A,graphite,N/A,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15972-10.1016_j.jpowsour.2007.08.065,lithium bis(trifluoromethanesulfonyl)imide (LiTFSI),ethylene carbonate (EC) + diethyl carbonate (DEC),N/A,graphite,N/A,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090-10.1016_j.jpowsour.2007.11.110,lithium hexafluorophosphate (LiPF6),,,Li metal,,Conventional,,,,,,,,,,,,,,,,,,,,,,,,ethylene carbonate (EC),dimethyl carbonate (DMC),,,,,,,,,,,,,,,,,,,,,,,,,,diethyl carbonate (DEC),ethyl methyl carbonate (EMC),N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119-10.1007_s10800-007-9469-z,Li2SO4,H2O,N/A,LiV3O8,Li[Ni1/3Co1/3Mn1/3]O2,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,69.6,%,10,cycles,0.2,mA cm-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278-10.1016_j.jpowsour.2007.12.089,lithium hexafluorophosphate (LiPF6),,N/A,lithium titanate (Li4Ti5O12),lithium nickel manganese oxide (LiNi0.5Mn1.5O4),Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,30,cycles,0.2,C,ethylene carbonate (EC),dimethyl carbonate (DMC),,,,,,,,,,,,,,,,,,,,,,,,,,dimethyl methylphosphonate (DMMP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3337-10.1016_j.jpowsour.2007.11.003,LiPF6,Ethylene carbonate (EC) and Dimethyl carbonate (DMC),N/A,Li metal,N/A,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,96,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408-10.1007_s10973-007-8289-z,LiPF6,Ethylene carbonate (EC) + Diethyl carbonate (DEC),N/A,Li metal,LiCoO2,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431-10.1016_j.jpowsour.2007.08.098,LiPF6,Ethylene carbonate (EC) and Ethyl–methyl carbonate (EMC) (3:7 v/v),Diphenyloctyl phosphate (DPOF) (5 wt.%),Mesocarbon microbeads (MCMB),LiCoO2,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,93.5,%,100,cycles,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532-10.1016_j.electacta.2008.05.032,LiPF6,,,Graphite,LiCoO2,Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,N/A,cycles,N/A,C,Ethylene carbonate (EC),Dimethyl carbonate (DMC),,,,,,,,,,,,,,,,,,,,,,,,,,Diethyl carbonate (DEC),Ethylmethyl carbonate (EMC),N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752-10.1149_1.2828039,LiPF6,ethylene carbonate (EC)-diethyl carbonate (DEC),N/A,Li metal,LiFePO4 (LFP),Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,170,mAh g−1,N/A,%,50,cycles,C/5,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908-10.1007_s11051-008-9490-0,LiPF6,"Ethylene carbonate (EC), Dimethyl carbonate (DMC)",N/A,Li metal,LiFePO4 (LFP),Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,50,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112-10.1016_j.jpowsour.2008.01.061,lithium hexafluorophosphate (LiPF6),"ethylene carbonate (EC), ethylmethyl carbonate (EMC)","diphenyloctyl phosphate (DPOF), tris(2,2,2-trifluoroethyl) phosphite (TTFP)",mesocarbon microbeads (MCMB),lithium cobalt oxide (LiCoO2),Conventional,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,N/A,Wh/kg,N/A,%,30,cycles,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244-10.1149_1.2901961,N/A,N/A,N/A,Li metal,N/A,N/A,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,1300,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4244-10.1149_1.2901961,N/A,N/A,N/A,Li metal,N/A,N/A,N/A,eV,N/A,eV,N/A,Pa s,N/A,°C,N/A,N/A,°C,N/A,°C,N/A,°C,1400,Wh/kg,N/A,%,N/A,cycles,N/A,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
